java -cp /usr/local/ycsb/ycsb-0.4.0/cassandra-binding/conf:/usr/local/ycsb/ycsb-0.4.0/conf:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-mapper-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/HdrHistogram-2.1.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-core-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/core-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/metrics-core-2.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/netty-3.5.9.Final.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/log4j-1.2.16.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-util-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snakeyaml-1.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-mapper-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snappy-java-1.0.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-runtime-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-log4j12-1.7.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-all-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-2.7.7.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/avro-1.4.0-cassandra-1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-cli-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-lang-2.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-api-1.6.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5-20081211.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/guava-13.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/lz4-1.1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jline-1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/compress-lzf-0.8.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/concurrentlinkedhashmap-lru-1.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jamm-0.2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-driver-core-1.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jbcrypt-0.3m.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpcore-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-logging-1.1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-thrift-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snaptree-0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/json-simple-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/stringtemplate-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-binding-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-core-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-codec-1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpclient-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/libthrift-0.7.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/high-scale-lib-1.1.2.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test640 -p hosts=100.112.178.81 -threads 640 -p columnfamily=data -s -load
YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test640 -p hosts=100.112.178.81 -threads 640 -p columnfamily=data -s -load
Loading workload...
Starting test.
2015-11-12 10:18:40:019 0 sec: 0 operations; est completion in 0 seconds 
2015-11-12 10:22:09:882 210 sec: 941721 operations; 5689.51 current ops/sec; est completion in 19 minutes [INSERT: Count=56857, Max=1117183, Min=247, Avg=85810.4, 90=209791, 99=437247, 99.9=773119, 99.99=991231] 
2015-11-12 10:22:19:885 220 sec: 1002055 operations; 6030.99 current ops/sec; est completion in 18 minutes [INSERT: Count=60335, Max=5689343, Min=282, Avg=130925.12, 90=196863, 99=4538367, 99.9=5070847, 99.99=5328895] 
2015-11-12 10:22:29:947 230 sec: 1031085 operations; 2885.4 current ops/sec; est completion in 18 minutes [INSERT: Count=29029, Max=7020543, Min=282, Avg=222220.77, 90=210175, 99=6488063, 99.9=6635519, 99.99=6742015] 
2015-11-12 10:22:39:882 240 sec: 1071504 operations; 4068.34 current ops/sec; est completion in 18 minutes [INSERT: Count=40419, Max=1435647, Min=227, Avg=82239.17, 90=211199, 99=551423, 99.9=1126399, 99.99=1239039] 
2015-11-12 10:22:49:882 250 sec: 1135955 operations; 6445.1 current ops/sec; est completion in 18 minutes [INSERT: Count=64451, Max=6434815, Min=208, Avg=144630.03, 90=189439, 99=1633279, 99.9=5976063, 99.99=6320127] 
2015-11-12 10:22:59:889 260 sec: 1161577 operations; 2560.15 current ops/sec; est completion in 18 minutes [INSERT: Count=25631, Max=7733247, Min=243, Avg=254473.96, 90=227455, 99=6995967, 99.9=7520255, 99.99=7729151] 
2015-11-12 10:23:09:882 270 sec: 1201861 operations; 4031.63 current ops/sec; est completion in 18 minutes [INSERT: Count=40275, Max=1295359, Min=259, Avg=83666.9, 90=178687, 99=420607, 99.9=739839, 99.99=1013247] 
2015-11-12 10:23:19:882 280 sec: 1266698 operations; 6483.7 current ops/sec; est completion in 17 minutes [INSERT: Count=64837, Max=5705727, Min=211, Avg=131937.37, 90=190463, 99=1075199, 99.9=5296127, 99.99=5533695] 
2015-11-12 10:23:29:896 290 sec: 1308374 operations; 4167.6 current ops/sec; est completion in 17 minutes [INSERT: Count=41693, Max=6541311, Min=247, Avg=174552.23, 90=187903, 99=6184959, 99.9=6275071, 99.99=6434815] 
2015-11-12 10:23:39:882 300 sec: 1331652 operations; 2327.8 current ops/sec; est completion in 17 minutes [INSERT: Count=23261, Max=1231871, Min=210, Avg=88321.07, 90=227583, 99=493567, 99.9=910335, 99.99=1168383] 
2015-11-12 10:23:49:882 310 sec: 1366608 operations; 3495.6 current ops/sec; est completion in 17 minutes [INSERT: Count=34956, Max=14114815, Min=196, Avg=304316.82, 90=205951, 99=12697599, 99.9=13262847, 99.99=13475839] 
2015-11-12 10:23:59:884 320 sec: 1400965 operations; 3435.01 current ops/sec; est completion in 17 minutes [INSERT: Count=34363, Max=6332415, Min=208, Avg=184715.6, 90=236159, 99=5570559, 99.9=5750783, 99.99=6017023] 
2015-11-12 10:24:09:882 330 sec: 1461199 operations; 6024.6 current ops/sec; est completion in 17 minutes [INSERT: Count=60228, Max=6311935, Min=208, Avg=81963.68, 90=200575, 99=578047, 99.9=952831, 99.99=6115327] 
2015-11-12 10:24:20:042 340 sec: 1522496 operations; 6036.73 current ops/sec; est completion in 17 minutes [INSERT: Count=61360, Max=6053887, Min=201, Avg=132195.94, 90=200319, 99=4599807, 99.9=5144575, 99.99=5615615] 
2015-11-12 10:24:29:882 350 sec: 1559157 operations; 3723.44 current ops/sec; est completion in 17 minutes [INSERT: Count=36598, Max=6447103, Min=213, Avg=171551.97, 90=212863, 99=5382143, 99.9=5586943, 99.99=6279167] 
2015-11-12 10:24:39:882 360 sec: 1604788 operations; 4563.1 current ops/sec; est completion in 16 minutes [INSERT: Count=45631, Max=5189631, Min=252, Avg=140679.79, 90=196991, 99=4308991, 99.9=5054463, 99.99=5119999] 
2015-11-12 10:24:49:882 370 sec: 1655690 operations; 5090.2 current ops/sec; est completion in 16 minutes [INSERT: Count=50902, Max=1313791, Min=291, Avg=89070.23, 90=162687, 99=485375, 99.9=724991, 99.99=1014783] 
2015-11-12 10:24:59:888 380 sec: 1713056 operations; 5732.59 current ops/sec; est completion in 16 minutes [INSERT: Count=57367, Max=6307839, Min=211, Avg=144087.96, 90=207743, 99=5718015, 99.9=5844991, 99.99=6131711] 
2015-11-12 10:25:09:882 390 sec: 1761544 operations; 4852.2 current ops/sec; est completion in 16 minutes [INSERT: Count=48487, Max=5287935, Min=175, Avg=132147.38, 90=164863, 99=4243455, 99.9=4407295, 99.99=5021695] 
