java -cp /usr/local/ycsb/ycsb-0.4.0/cassandra-binding/conf:/usr/local/ycsb/ycsb-0.4.0/conf:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-mapper-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/HdrHistogram-2.1.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-core-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/core-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/metrics-core-2.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/netty-3.5.9.Final.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/log4j-1.2.16.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-util-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snakeyaml-1.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-mapper-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snappy-java-1.0.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-runtime-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-log4j12-1.7.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-all-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-2.7.7.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/avro-1.4.0-cassandra-1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-cli-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-lang-2.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-api-1.6.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5-20081211.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/guava-13.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/lz4-1.1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jline-1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/compress-lzf-0.8.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/concurrentlinkedhashmap-lru-1.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jamm-0.2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-driver-core-1.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jbcrypt-0.3m.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpcore-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-logging-1.1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-thrift-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snaptree-0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/json-simple-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/stringtemplate-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-binding-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-core-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-codec-1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpclient-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/libthrift-0.7.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/high-scale-lib-1.1.2.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -t
YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -t
Loading workload...
Starting test.
2015-11-12 21:19:59:004 0 sec: 0 operations; est completion in 0 seconds 
2015-11-12 21:22:18:849 140 sec: 223886 operations; 1761.35 current ops/sec; est completion in 31 minutes [READ: Count=9665, Max=999423, Min=2178, Avg=294739.61, 90=427775, 99=639999, 99.9=807935, 99.99=983551] [UPDATE: Count=7956, Max=408575, Min=362, Avg=45704.85, 90=72639, 99=228479, 99.9=280063, 99.99=380415] 
2015-11-12 21:22:28:845 150 sec: 240998 operations; 1712.06 current ops/sec; est completion in 30 minutes [READ: Count=9354, Max=1078271, Min=1883, Avg=306966.74, 90=467711, 99=674815, 99.9=820735, 99.99=1036799] [UPDATE: Count=7788, Max=429567, Min=426, Avg=44480.5, 90=69887, 99=228095, 99.9=310015, 99.99=333567] 
2015-11-12 21:22:38:844 160 sec: 258542 operations; 1754.4 current ops/sec; est completion in 30 minutes [READ: Count=9330, Max=955903, Min=2066, Avg=302014.31, 90=424703, 99=656895, 99.9=845823, 99.99=932351] [UPDATE: Count=8203, Max=408319, Min=402, Avg=44968.56, 90=66559, 99=227199, 99.9=255743, 99.99=395007] 
2015-11-12 21:22:48:844 170 sec: 275796 operations; 1725.4 current ops/sec; est completion in 30 minutes [READ: Count=9294, Max=1046015, Min=1520, Avg=301245.05, 90=450815, 99=657919, 99.9=821759, 99.99=968191] [UPDATE: Count=7932, Max=651775, Min=458, Avg=47277.6, 90=76223, 99=227583, 99.9=263423, 99.99=487167] 
2015-11-12 21:22:58:844 180 sec: 293617 operations; 1782.1 current ops/sec; est completion in 29 minutes [READ: Count=9732, Max=1243135, Min=1477, Avg=295727.98, 90=426239, 99=632831, 99.9=849919, 99.99=1104895] [UPDATE: Count=8093, Max=411903, Min=339, Avg=43281.31, 90=68031, 99=227967, 99.9=241663, 99.99=295679] 
2015-11-12 21:23:08:846 190 sec: 311750 operations; 1813.12 current ops/sec; est completion in 29 minutes [READ: Count=9731, Max=1124351, Min=2744, Avg=289561.57, 90=442367, 99=664063, 99.9=839167, 99.99=964095] [UPDATE: Count=8412, Max=624127, Min=425, Avg=46477.42, 90=72703, 99=231807, 99.9=384767, 99.99=611327] 
2015-11-12 21:23:18:846 200 sec: 328689 operations; 1693.73 current ops/sec; est completion in 29 minutes [READ: Count=9171, Max=2152447, Min=1973, Avg=312007.5, 90=453375, 99=657919, 99.9=864767, 99.99=1184767] [UPDATE: Count=7776, Max=375295, Min=420, Avg=42747.81, 90=67135, 99=227455, 99.9=267263, 99.99=342527] 
2015-11-12 21:23:28:849 210 sec: 345593 operations; 1689.89 current ops/sec; est completion in 28 minutes [READ: Count=9080, Max=992767, Min=9160, Avg=309197.07, 90=468991, 99=692735, 99.9=840703, 99.99=914431] [UPDATE: Count=7833, Max=716287, Min=461, Avg=46601.86, 90=73599, 99=228863, 99.9=324351, 99.99=524031] 
2015-11-12 21:23:38:845 220 sec: 362392 operations; 1680.57 current ops/sec; est completion in 28 minutes [READ: Count=9225, Max=1182719, Min=6096, Avg=314958.08, 90=448255, 99=683519, 99.9=878591, 99.99=1091583] [UPDATE: Count=7574, Max=561663, Min=450, Avg=44271.03, 90=66623, 99=226943, 99.9=271359, 99.99=373759] 
2015-11-12 21:23:48:844 230 sec: 380404 operations; 1801.38 current ops/sec; est completion in 28 minutes [READ: Count=9810, Max=954879, Min=1389, Avg=288526.65, 90=441855, 99=653311, 99.9=863231, 99.99=953855] [UPDATE: Count=8180, Max=392703, Min=388, Avg=43615.76, 90=63871, 99=227199, 99.9=271871, 99.99=321023] 
2015-11-12 21:23:58:844 240 sec: 397119 operations; 1671.5 current ops/sec; est completion in 28 minutes [READ: Count=9111, Max=1042431, Min=1766, Avg=313690.28, 90=457983, 99=686079, 99.9=885759, 99.99=1003007] [UPDATE: Count=7600, Max=653823, Min=320, Avg=44182.22, 90=65599, 99=228095, 99.9=457215, 99.99=627199] 
2015-11-12 21:24:08:844 250 sec: 414248 operations; 1712.9 current ops/sec; est completion in 28 minutes [READ: Count=9243, Max=1041919, Min=1663, Avg=305335.52, 90=450047, 99=700927, 99.9=890367, 99.99=1008127] [UPDATE: Count=7880, Max=415487, Min=409, Avg=46030.15, 90=70975, 99=230655, 99.9=344831, 99.99=400639] 
2015-11-12 21:24:18:847 260 sec: 431627 operations; 1737.38 current ops/sec; est completion in 27 minutes [READ: Count=9488, Max=1184767, Min=927, Avg=300789.56, 90=459007, 99=679935, 99.9=891903, 99.99=1143807] [UPDATE: Count=7892, Max=407551, Min=356, Avg=45176.16, 90=72191, 99=230271, 99.9=302591, 99.99=407295] 
2015-11-12 21:24:28:849 270 sec: 449346 operations; 1771.72 current ops/sec; est completion in 27 minutes [READ: Count=9587, Max=1323007, Min=1044, Avg=296818.33, 90=461311, 99=678911, 99.9=876543, 99.99=1042431] [UPDATE: Count=8142, Max=489983, Min=408, Avg=43410.45, 90=67327, 99=230271, 99.9=367615, 99.99=454399] 
2015-11-12 21:24:38:845 280 sec: 465751 operations; 1640.99 current ops/sec; est completion in 27 minutes [READ: Count=8915, Max=1058815, Min=2118, Avg=318272.96, 90=476159, 99=725503, 99.9=987647, 99.99=1051647] [UPDATE: Count=7502, Max=578559, Min=342, Avg=49608.31, 90=86335, 99=280831, 99.9=381695, 99.99=533503] 
