java -cp /usr/local/ycsb/ycsb-0.4.0/cassandra-binding/conf:/usr/local/ycsb/ycsb-0.4.0/conf:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-mapper-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/HdrHistogram-2.1.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-core-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/core-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/metrics-core-2.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/netty-3.5.9.Final.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/log4j-1.2.16.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-util-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snakeyaml-1.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-mapper-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snappy-java-1.0.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-runtime-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-log4j12-1.7.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-all-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-2.7.7.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/avro-1.4.0-cassandra-1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-cli-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-lang-2.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-api-1.6.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5-20081211.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/guava-13.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/lz4-1.1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jline-1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/compress-lzf-0.8.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/concurrentlinkedhashmap-lru-1.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jamm-0.2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-driver-core-1.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jbcrypt-0.3m.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpcore-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-logging-1.1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-thrift-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snaptree-0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/json-simple-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/stringtemplate-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-binding-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-core-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-codec-1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpclient-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/libthrift-0.7.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/high-scale-lib-1.1.2.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -load
YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -load
Loading workload...
Starting test.
2015-11-12 20:45:36:699 0 sec: 0 operations; est completion in 0 seconds 
2015-11-12 20:49:06:540 210 sec: 557707 operations; 941.19 current ops/sec; est completion in 18 minutes [INSERT: Count=9410, Max=5525503, Min=1421, Avg=361571.73, 90=271871, 99=5042175, 99.9=5197823, 99.99=5525503] 
2015-11-12 20:49:16:556 220 sec: 561717 operations; 400.4 current ops/sec; est completion in 19 minutes [INSERT: Count=4010, Max=5189631, Min=8280, Avg=735371.72, 90=4231167, 99=4784127, 99.9=4947967, 99.99=5189631] 
2015-11-12 20:49:26:542 230 sec: 574796 operations; 1309.6 current ops/sec; est completion in 19 minutes [INSERT: Count=13079, Max=5214207, Min=3566, Avg=184460.13, 90=223103, 99=4116479, 99.9=5058559, 99.99=5214207] 
2015-11-12 20:49:36:539 240 sec: 588374 operations; 1358.21 current ops/sec; est completion in 20 minutes [INSERT: Count=13578, Max=10518527, Min=2388, Avg=282008.51, 90=219775, 99=5373951, 99.9=5623807, 99.99=5677055] 
2015-11-12 20:49:46:541 250 sec: 592556 operations; 418.12 current ops/sec; est completion in 20 minutes [INSERT: Count=4182, Max=6266879, Min=2766, Avg=694381.38, 90=3995647, 99=6123519, 99.9=6266879, 99.99=6266879] 
2015-11-12 20:49:56:539 260 sec: 608214 operations; 1566.11 current ops/sec; est completion in 20 minutes [INSERT: Count=15658, Max=5332991, Min=1534, Avg=223976.76, 90=215679, 99=4964351, 99.9=5099519, 99.99=5246975] 
2015-11-12 20:50:06:541 270 sec: 617028 operations; 881.22 current ops/sec; est completion in 21 minutes [INSERT: Count=8814, Max=9175039, Min=3104, Avg=378046.95, 90=161407, 99=8699903, 99.9=9158655, 99.99=9166847] 
2015-11-12 20:50:16:544 280 sec: 624554 operations; 752.37 current ops/sec; est completion in 21 minutes [INSERT: Count=7526, Max=15998975, Min=1861, Avg=302766.11, 90=170751, 99=6070271, 99.9=6230015, 99.99=6373375] 
2015-11-12 20:50:26:541 290 sec: 631957 operations; 740.6 current ops/sec; est completion in 22 minutes [INSERT: Count=7403, Max=6094847, Min=9744, Avg=507131.39, 90=339199, 99=5836799, 99.9=6037503, 99.99=6041599] 
2015-11-12 20:50:36:544 300 sec: 639076 operations; 711.97 current ops/sec; est completion in 22 minutes [INSERT: Count=7119, Max=10125311, Min=9464, Avg=472468.08, 90=321535, 99=4726783, 99.9=4907007, 99.99=10125311] 
2015-11-12 20:50:46:544 310 sec: 653644 operations; 1456.07 current ops/sec; est completion in 22 minutes [INSERT: Count=14568, Max=5644287, Min=5544, Avg=252743.03, 90=169599, 99=5390335, 99.9=5443583, 99.99=5631999] 
2015-11-12 20:50:56:539 320 sec: 663889 operations; 1025.01 current ops/sec; est completion in 23 minutes [INSERT: Count=10245, Max=4780031, Min=6904, Avg=209490.59, 90=225407, 99=4427775, 99.9=4616191, 99.99=4751359] 
2015-11-12 20:51:06:539 330 sec: 669422 operations; 553.3 current ops/sec; est completion in 23 minutes [INSERT: Count=5533, Max=10887167, Min=2070, Avg=659171.06, 90=4079615, 99=5779455, 99.9=6193151, 99.99=10878975] 
2015-11-12 20:51:16:539 340 sec: 681637 operations; 1221.5 current ops/sec; est completion in 23 minutes [INSERT: Count=12215, Max=4988927, Min=2692, Avg=305327.31, 90=255615, 99=4722687, 99.9=4931583, 99.99=4988927] 
2015-11-12 20:51:26:547 350 sec: 691355 operations; 971.12 current ops/sec; est completion in 24 minutes [INSERT: Count=9718, Max=11059199, Min=1321, Avg=303713.03, 90=229247, 99=5197823, 99.9=5414911, 99.99=5623807] 
2015-11-12 20:51:36:544 360 sec: 702495 operations; 1114.45 current ops/sec; est completion in 24 minutes [INSERT: Count=11140, Max=5967871, Min=5968, Avg=256687.76, 90=210431, 99=5468159, 99.9=5754879, 99.99=5967871] 
2015-11-12 20:51:46:540 370 sec: 715146 operations; 1265.35 current ops/sec; est completion in 24 minutes [INSERT: Count=12651, Max=6008831, Min=1926, Avg=302067.25, 90=248959, 99=5627903, 99.9=5754879, 99.99=6008831] 
2015-11-12 20:51:56:541 380 sec: 731716 operations; 1656.83 current ops/sec; est completion in 24 minutes [INSERT: Count=16570, Max=4984831, Min=2012, Avg=159136.83, 90=144639, 99=4341759, 99.9=4927487, 99.99=4984831] 
2015-11-12 20:52:06:540 390 sec: 742282 operations; 1056.81 current ops/sec; est completion in 24 minutes [INSERT: Count=10566, Max=5222399, Min=1101, Avg=351123.85, 90=255103, 99=5181439, 99.9=5197823, 99.99=5214207] 
