/usr/lib/jvm/java-8-oracle/bin/java -cp /usr/local/ycsb/ycsb-0.4.0/cassandra-binding/conf:/usr/local/ycsb/ycsb-0.4.0/conf:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-core-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-mapper-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/core-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/lib/HdrHistogram-2.1.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpclient-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-runtime-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/libthrift-0.7.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jbcrypt-0.3m.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snaptree-0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-api-1.6.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpcore-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-lang-2.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/avro-1.4.0-cassandra-1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/json-simple-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/concurrentlinkedhashmap-lru-1.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/metrics-core-2.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-core-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-codec-1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/high-scale-lib-1.1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jamm-0.2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-mapper-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/lz4-1.1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-2.7.7.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/log4j-1.2.16.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-all-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-logging-1.1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-cli-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jline-1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snappy-java-1.0.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/stringtemplate-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-binding-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-thrift-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snakeyaml-1.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/compress-lzf-0.8.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/guava-13.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-util-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5-20081211.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-log4j12-1.7.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-driver-core-1.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/netty-3.5.9.Final.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test640 -p hosts=10.140.238.14 -threads 640 -p columnfamily=data -s -t
YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test640 -p hosts=10.140.238.14 -threads 640 -p columnfamily=data -s -t
Loading workload...
Starting test.
2015-11-15 08:49:54:274 0 sec: 0 operations; est completion in 0 seconds 
2015-11-15 08:52:14:211 140 sec: 602736 operations; 3700.6 current ops/sec; est completion in 22 minutes [READ: Count=20068, Max=1234943, Min=452, Avg=316163.2, 90=499455, 99=1065983, 99.9=1167359, 99.99=1198079] [UPDATE: Count=16938, Max=148735, Min=183, Avg=1010.03, 90=1594, 99=11695, 99.9=39263, 99.99=101503] 
2015-11-15 08:52:24:211 150 sec: 641759 operations; 3902.3 current ops/sec; est completion in 22 minutes [READ: Count=21207, Max=1521663, Min=454, Avg=300313.05, 90=508159, 99=1312767, 99.9=1475583, 99.99=1501183] [UPDATE: Count=17823, Max=123199, Min=189, Avg=1411.96, 90=1937, 99=20831, 99.9=68223, 99.99=94719] 
2015-11-15 08:52:34:211 160 sec: 685933 operations; 4417.4 current ops/sec; est completion in 22 minutes [READ: Count=24196, Max=672767, Min=388, Avg=196361, 90=351743, 99=447999, 99.9=641023, 99.99=670207] [UPDATE: Count=19982, Max=141311, Min=183, Avg=874.29, 90=1224, 99=9655, 99.9=44095, 99.99=81343] 
2015-11-15 08:52:44:211 170 sec: 727465 operations; 4153.2 current ops/sec; est completion in 22 minutes [READ: Count=22601, Max=5951487, Min=390, Avg=356124.68, 90=407295, 99=5664767, 99.9=5918719, 99.99=5943295] [UPDATE: Count=18933, Max=122175, Min=174, Avg=977.91, 90=1399, 99=11135, 99.9=44575, 99.99=116607] 
2015-11-15 08:52:54:211 180 sec: 772581 operations; 4511.6 current ops/sec; est completion in 21 minutes [READ: Count=24441, Max=718335, Min=400, Avg=252820.5, 90=387583, 99=611839, 99.9=657407, 99.99=696319] [UPDATE: Count=20660, Max=273919, Min=183, Avg=1221.87, 90=1495, 99=15023, 99.9=76927, 99.99=125055] 
2015-11-15 08:53:04:211 190 sec: 813779 operations; 4119.8 current ops/sec; est completion in 21 minutes [READ: Count=22535, Max=1265663, Min=382, Avg=293344.5, 90=762879, 99=1192959, 99.9=1232895, 99.99=1247231] [UPDATE: Count=18663, Max=50975, Min=181, Avg=904.56, 90=1591, 99=9263, 99.9=21407, 99.99=49119] 
2015-11-15 08:53:14:211 200 sec: 856518 operations; 4273.9 current ops/sec; est completion in 21 minutes [READ: Count=23134, Max=901119, Min=440, Avg=212826.26, 90=423167, 99=636415, 99.9=679423, 99.99=766463] [UPDATE: Count=19617, Max=201855, Min=183, Avg=1164.01, 90=1758, 99=12063, 99.9=60639, 99.99=164863] 
2015-11-15 08:53:24:211 210 sec: 900598 operations; 4408 current ops/sec; est completion in 21 minutes [READ: Count=23968, Max=6070271, Min=418, Avg=224176.33, 90=320767, 99=5689343, 99.9=5963775, 99.99=6062079] [UPDATE: Count=20100, Max=111039, Min=184, Avg=935.62, 90=1443, 99=9119, 99.9=39935, 99.99=90367] 
2015-11-15 08:53:34:211 220 sec: 941526 operations; 4092.8 current ops/sec; est completion in 21 minutes [READ: Count=22171, Max=6541311, Min=453, Avg=398482.57, 90=396287, 99=6176767, 99.9=6410239, 99.99=6529023] [UPDATE: Count=18763, Max=123327, Min=181, Avg=1464.03, 90=1751, 99=25375, 99.9=77183, 99.99=109759] 
2015-11-15 08:53:44:211 230 sec: 987491 operations; 4596.5 current ops/sec; est completion in 21 minutes [READ: Count=24831, Max=1164287, Min=435, Avg=255261.06, 90=429055, 99=1000447, 99.9=1094655, 99.99=1153023] [UPDATE: Count=21129, Max=82495, Min=170, Avg=1079.13, 90=1719, 99=12063, 99.9=48607, 99.99=78847] 
2015-11-15 08:53:54:211 240 sec: 1032566 operations; 4507.5 current ops/sec; est completion in 20 minutes [READ: Count=24791, Max=1267711, Min=382, Avg=253087.25, 90=414207, 99=1010687, 99.9=1197055, 99.99=1211391] [UPDATE: Count=20301, Max=208511, Min=174, Avg=1255.21, 90=1917, 99=13447, 99.9=68927, 99.99=196991] 
2015-11-15 08:54:04:212 250 sec: 1073409 operations; 4084.3 current ops/sec; est completion in 20 minutes [READ: Count=22288, Max=781823, Min=437, Avg=289827.27, 90=492799, 99=675327, 99.9=701439, 99.99=724991] [UPDATE: Count=18563, Max=178559, Min=184, Avg=1070.35, 90=1716, 99=11159, 99.9=50943, 99.99=154879] 
2015-11-15 08:54:14:211 260 sec: 1113282 operations; 3987.3 current ops/sec; est completion in 20 minutes [READ: Count=21603, Max=874495, Min=423, Avg=217563.91, 90=390143, 99=779263, 99.9=828927, 99.99=853503] [UPDATE: Count=18246, Max=207871, Min=178, Avg=1394.57, 90=1806, 99=18767, 99.9=78911, 99.99=134271] 
2015-11-15 08:54:24:211 270 sec: 1151581 operations; 3829.9 current ops/sec; est completion in 20 minutes [READ: Count=20827, Max=5869567, Min=514, Avg=380411.02, 90=518143, 99=5709823, 99.9=5799935, 99.99=5865471] [UPDATE: Count=17470, Max=192255, Min=184, Avg=1302.89, 90=2149, 99=14535, 99.9=69439, 99.99=180863] 
2015-11-15 08:54:34:212 280 sec: 1191778 operations; 4019.7 current ops/sec; est completion in 20 minutes [READ: Count=21961, Max=972799, Min=416, Avg=294338.67, 90=550399, 99=885759, 99.9=937471, 99.99=962047] [UPDATE: Count=18252, Max=159103, Min=176, Avg=2203.34, 90=4175, 99=28783, 99.9=103679, 99.99=157951] 
2015-11-15 08:54:44:211 290 sec: 1235112 operations; 4333.4 current ops/sec; est completion in 20 minutes [READ: Count=23672, Max=1010175, Min=454, Avg=270567.6, 90=397823, 99=611327, 99.9=963071, 99.99=1005055] [UPDATE: Count=19655, Max=231551, Min=179, Avg=2119.32, 90=2959, 99=40383, 99.9=124991, 99.99=203647] 
2015-11-15 08:54:54:211 300 sec: 1271370 operations; 3625.8 current ops/sec; est completion in 20 minutes [READ: Count=19785, Max=1413119, Min=523, Avg=318928.04, 90=616959, 99=1100799, 99.9=1248255, 99.99=1318911] [UPDATE: Count=16464, Max=87295, Min=186, Avg=1129.51, 90=2107, 99=11591, 99.9=30703, 99.99=70783] 
2015-11-15 08:55:04:211 310 sec: 1311261 operations; 3989.1 current ops/sec; est completion in 20 minutes [READ: Count=21816, Max=1925119, Min=401, Avg=295536.33, 90=394751, 99=1689599, 99.9=1852415, 99.99=1895423] [UPDATE: Count=18078, Max=114303, Min=186, Avg=1191.46, 90=1709, 99=14447, 99.9=62847, 99.99=92095] 
2015-11-15 08:55:14:211 320 sec: 1356160 operations; 4489.9 current ops/sec; est completion in 19 minutes [READ: Count=24541, Max=5746687, Min=466, Avg=260841, 90=353023, 99=5652479, 99.9=5697535, 99.99=5713919] [UPDATE: Count=20396, Max=104511, Min=186, Avg=1042.16, 90=1457, 99=11607, 99.9=54143, 99.99=88447] 
2015-11-15 08:55:24:211 330 sec: 1402192 operations; 4603.2 current ops/sec; est completion in 19 minutes [READ: Count=24897, Max=1069055, Min=378, Avg=255018.72, 90=430591, 99=796671, 99.9=884223, 99.99=920575] [UPDATE: Count=21096, Max=204031, Min=185, Avg=1424.54, 90=2173, 99=17103, 99.9=105791, 99.99=123071] 
2015-11-15 08:55:34:211 340 sec: 1447286 operations; 4509.4 current ops/sec; est completion in 19 minutes [READ: Count=24462, Max=998399, Min=417, Avg=254837.23, 90=451839, 99=696319, 99.9=954879, 99.99=994815] [UPDATE: Count=20636, Max=221567, Min=183, Avg=1810.97, 90=3773, 99=22479, 99.9=64799, 99.99=131455] 
2015-11-15 08:55:44:211 350 sec: 1493684 operations; 4639.8 current ops/sec; est completion in 19 minutes [READ: Count=25117, Max=1097727, Min=452, Avg=259002.55, 90=502015, 99=987135, 99.9=1059839, 99.99=1088511] [UPDATE: Count=21297, Max=124223, Min=161, Avg=1923.1, 90=4195, 99=25919, 99.9=55391, 99.99=103167] 
2015-11-15 08:55:54:211 360 sec: 1539948 operations; 4626.4 current ops/sec; est completion in 18 minutes [READ: Count=25135, Max=868863, Min=394, Avg=250567.11, 90=439295, 99=680959, 99.9=784895, 99.99=827903] [UPDATE: Count=21113, Max=155135, Min=166, Avg=1069.45, 90=1897, 99=10207, 99.9=29231, 99.99=118463] 
2015-11-15 08:56:04:211 370 sec: 1586534 operations; 4658.6 current ops/sec; est completion in 18 minutes [READ: Count=25441, Max=5726207, Min=420, Avg=199738.07, 90=348415, 99=525823, 99.9=5693439, 99.99=5718015] [UPDATE: Count=21166, Max=284671, Min=188, Avg=2946.63, 90=4747, 99=88575, 99.9=111167, 99.99=242431] 
2015-11-15 08:56:14:211 380 sec: 1627520 operations; 4098.6 current ops/sec; est completion in 18 minutes [READ: Count=22279, Max=5976063, Min=413, Avg=347151.35, 90=543743, 99=5734399, 99.9=5832703, 99.99=5861375] [UPDATE: Count=18688, Max=185599, Min=184, Avg=2179.23, 90=4093, 99=28351, 99.9=96767, 99.99=139263] 
2015-11-15 08:56:24:211 390 sec: 1672714 operations; 4519.4 current ops/sec; est completion in 18 minutes [READ: Count=24459, Max=954879, Min=405, Avg=197222.47, 90=363007, 99=865791, 99.9=920575, 99.99=943615] [UPDATE: Count=20732, Max=158207, Min=177, Avg=1228.09, 90=2091, 99=12263, 99.9=69183, 99.99=134655] 
2015-11-15 08:56:34:211 400 sec: 1716835 operations; 4412.1 current ops/sec; est completion in 18 minutes [READ: Count=24153, Max=5980159, Min=419, Avg=326445.03, 90=281087, 99=5750783, 99.9=5885951, 99.99=5976063] [UPDATE: Count=19972, Max=111423, Min=185, Avg=1181.87, 90=2193, 99=12879, 99.9=41631, 99.99=77759] 
2015-11-15 08:56:44:211 410 sec: 1761033 operations; 4419.8 current ops/sec; est completion in 18 minutes [READ: Count=24111, Max=1021951, Min=415, Avg=205455.74, 90=373759, 99=572415, 99.9=806399, 99.99=980479] [UPDATE: Count=20080, Max=83839, Min=184, Avg=1202.04, 90=1996, 99=13455, 99.9=47423, 99.99=81215] 
2015-11-15 08:56:54:211 420 sec: 1812248 operations; 5121.5 current ops/sec; est completion in 17 minutes [READ: Count=27709, Max=6017023, Min=400, Avg=264248.5, 90=398847, 99=5701631, 99.9=5906431, 99.99=5963775] [UPDATE: Count=23504, Max=116223, Min=183, Avg=1103.33, 90=1900, 99=11447, 99.9=36735, 99.99=84287] 
2015-11-15 08:57:04:211 430 sec: 1853417 operations; 4116.9 current ops/sec; est completion in 17 minutes [READ: Count=22313, Max=5971967, Min=419, Avg=197475.74, 90=141695, 99=5709823, 99.9=5885951, 99.99=5935103] [UPDATE: Count=18864, Max=100607, Min=180, Avg=1017.01, 90=1588, 99=11639, 99.9=36447, 99.99=85823] 
2015-11-15 08:57:14:211 440 sec: 1892407 operations; 3899 current ops/sec; est completion in 17 minutes [READ: Count=21230, Max=6098943, Min=411, Avg=414433.96, 90=441855, 99=5885951, 99.9=5967871, 99.99=6021119] [UPDATE: Count=17761, Max=143743, Min=178, Avg=1159.2, 90=1738, 99=13799, 99.9=62271, 99.99=120831] 
2015-11-15 08:57:24:211 450 sec: 1935405 operations; 4299.8 current ops/sec; est completion in 17 minutes [READ: Count=23357, Max=5853183, Min=475, Avg=274434.64, 90=375807, 99=5697535, 99.9=5816319, 99.99=5836799] [UPDATE: Count=19632, Max=155647, Min=189, Avg=1637.05, 90=2211, 99=24703, 99.9=115967, 99.99=150399] 
2015-11-15 08:57:34:211 460 sec: 1978004 operations; 4259.9 current ops/sec; est completion in 17 minutes [READ: Count=23142, Max=5894143, Min=405, Avg=268978.09, 90=361727, 99=5836799, 99.9=5877759, 99.99=5894143] [UPDATE: Count=19457, Max=198143, Min=183, Avg=1450.06, 90=2315, 99=20063, 99.9=82687, 99.99=144383] 
2015-11-15 08:57:44:211 470 sec: 2015166 operations; 3716.2 current ops/sec; est completion in 17 minutes [READ: Count=20172, Max=995839, Min=426, Avg=200179.08, 90=481023, 99=848895, 99.9=945663, 99.99=974335] [UPDATE: Count=16992, Max=211455, Min=179, Avg=1469.4, 90=2149, 99=18927, 99.9=86591, 99.99=137855] 
2015-11-15 08:57:54:211 480 sec: 2060024 operations; 4485.8 current ops/sec; est completion in 16 minutes [READ: Count=24398, Max=5935103, Min=416, Avg=363259.92, 90=336127, 99=5746687, 99.9=5816319, 99.99=5894143] [UPDATE: Count=20472, Max=128703, Min=171, Avg=1018.7, 90=1604, 99=10615, 99.9=46079, 99.99=113471] 
2015-11-15 08:58:04:211 490 sec: 2103459 operations; 4343.5 current ops/sec; est completion in 16 minutes [READ: Count=23630, Max=912895, Min=436, Avg=270653.8, 90=532991, 99=804351, 99.9=855551, 99.99=878079] [UPDATE: Count=19820, Max=231551, Min=178, Avg=1462.34, 90=2147, 99=20383, 99.9=98687, 99.99=198655] 
2015-11-15 08:58:14:211 500 sec: 2143185 operations; 3972.6 current ops/sec; est completion in 16 minutes [READ: Count=21664, Max=1350655, Min=376, Avg=290595.61, 90=449279, 99=1165311, 99.9=1304575, 99.99=1333247] [UPDATE: Count=18035, Max=108607, Min=180, Avg=926.47, 90=1340, 99=9103, 99.9=45951, 99.99=102655] 
2015-11-15 08:58:24:211 510 sec: 2190243 operations; 4705.8 current ops/sec; est completion in 16 minutes [READ: Count=25478, Max=677887, Min=459, Avg=253527.66, 90=400127, 99=547839, 99.9=623615, 99.99=652799] [UPDATE: Count=21583, Max=83455, Min=180, Avg=998.83, 90=1735, 99=10575, 99.9=27215, 99.99=71871] 
2015-11-15 08:58:34:211 520 sec: 2229527 operations; 3928.4 current ops/sec; est completion in 16 minutes [READ: Count=21136, Max=5885951, Min=480, Avg=299531.66, 90=565247, 99=5693439, 99.9=5820415, 99.99=5865471] [UPDATE: Count=18159, Max=183167, Min=178, Avg=990.74, 90=1532, 99=9759, 99.9=47327, 99.99=129023] 
2015-11-15 08:58:44:211 530 sec: 2268983 operations; 3945.6 current ops/sec; est completion in 16 minutes [READ: Count=21200, Max=1025535, Min=474, Avg=300060.38, 90=571903, 99=842751, 99.9=950271, 99.99=1011199] [UPDATE: Count=18248, Max=201471, Min=172, Avg=1113.54, 90=1643, 99=11327, 99.9=96703, 99.99=193279] 
